25034	1	AL	J	
25037	1	S	C	F
25043	1	S	C	
25059	1	O	F	
25062	1	AN	J	
25074	1	S	*	
25079	1	O	F	
25080	1	S	DJ	
25087	1	S	J	
25121	1	O	F	
25134	1	O	F	
25136	1	O	F	
25150	1	S	C	
25151	1	S	C	
25152	1	A	K	
25153	1	S	C	
25159	1	S	C	
25160	1	S	C	
25170	1	S	J	
25198	1	S	J	
25203	1	S	C	
25220	1	S	J	
25225	1	AL	J	
25286	1	A	J	
25302	1	O	F	
25340	1	S	*	
25342	1	A	J	
25345	1	S	J	
25353	1	AW	C	
25384	1	AL	C	
25385	1	SS	J@635D	
25422	1	S	C	
25424	1	S	J	
25462	1	AG	J	
25466	1	S	J	
25472	1	A	J	F
25509	1	AW	DJ	
25516	1	A	J	
25536	1	O	F	
25542	1	AL	J	
25545	1	S	J	
25551	1	AG	J	
25563	1	O	DJ	
25592	1	AL	C	F
25593	1	S	J	
25622	1	S	J	
25628	1	S	DJ	
25630	1	O	F	
25645	1	AG	C	
25661	1	S	DJ	
25681	1	O	F	
25695	1	AW	C	
25705	1	S	C	
25720	1	AG,AL	J	
25721	1	AG	J	
25722	1	O	F	
25735	1	O	F	
25745	1	O	F	
25746	1	S	J	
25754	1	S	J	
25764	1	S	C	
25771	1	A	J	
25774	1	O	F	
25776	1	S	DJ	
25778	1	AL	J	
25787	1	AY	F	
25788	1	A	J	
25791	1	O	F	
25794	1	AN	J	
25796	1	S	D	
25805	1	S	J	
25824	1	S	D	
25830	1	S	C	
25831	1	A	C	
25834	1	S	C	
25836	1	S	J	
25841	1	AL	J	
25842	1	O	F	
25844	1	S	D	
25848	1	S	D	
25850	1	S	DC	
25851	1	AW	J	
25854	1	S	J	
25871	1	S	C	
25876	1	O	F	
25885	1	O	F	
25886	1	O	F	
25898	1	O	F	
25937	1	A	J	
25939	1	SS	J@655A	
25949	1	O	F	
25950	1	O	F	
25955	1	S	J	
25970	1	O	F	
25973	1	O	F	
25976	1	AW	DJ	
25986	1	O	F	
25987	1	S	J	F
26009	1	AR	J	
26015	1	O	F	
26021	1	A	C	
26023	1	A	J	
26027	1	A	J	
26032	1	S	DJ	
26039	1	O	F	
26044	1	S	*	
26062	1	S	C	
26063	1	AL	C	
26118	1	O	F	
26143	1	O	F	
26144	1	AL	J	
26159	1	O	F	
26178	1	S	J	
26179	1	A	J	
26191	1	AW	C	
26194	1	O	F	
26215	1	S	J	
26228	1	S	J	
26254	1	AG,AL	J	
26280	1	O	F	
26286	1	AG	J	
26297	1	AY	DC	
26326	1	S	C	
26336	1	S	DJ	
26348	1	S	DJ	
26377	1	S	J	
26380	1	S,AM	J	
26389	1	AL	C	F
26406	1	AG	J	
26407	1	S	C	
26421	1	S	C	
26422	1	S	C	
26446	1	AL	J	
26447	1	AL	J	
26465	1	S	J	
26480	1	A	J	
26481	1	O	F	
26482	1	S	J	
26483	1	AL	J	
26494	1	S	DK	
26495	1	S	C	
26524	1	O	F	
26550	1	S	J	
26552	1	O	F	
26571	1	S	J	
26576	1	S	J	
26578	1	S	DJ	
26579	1	S	J	
26580	1	S	J	
26597	1	AL	J	
26604	1	O	F	
26609	1	S	J	
26612	1	S	J	
26613	1	O	F	
26647	1	S	J	
26688	1	S	C	
26696	1	AL	C	
26700	1	S	J	
26704	1	O	F	
26705	1	S	J	
26753	1	S	DJ	
26767	1	S	J	
26781	1	S	J	
26783	1	S	C	
26786	1	S	C	
26792	1	S	J	
26797	1	S	D	
26802	1	SS	J@68C1	
26803	1	S	DC	
26820	1	S	C	
26837	1	S	C	
26848	1	S	J	
26851	1	A	J	
26856	1	S	C	
26866	1	AG	J	F
26875	1	S,AG	C	
26946	1	AL	C	
26950	1	S	C	
26963	1	O	F	
26964	1	AL	J	
26965	1	S	C	
26972	1	S	J	
26976	1	S	J	
26989	1	S	J	
26995	1	S	J	
26997	1	O	F	
27014	1	S	J	
27046	1	O	F	
27054	1	AL	DJ	
27067	1	O	F	
27075	1	S	C	F
27084	1	AY	DJ	
27088	1	O	F	
27091	1	O	F	
27108	1	AY	DC	
27113	1	S	C	
27123	1	S	J	
27138	1	S	C	F
27146	1	AL	J	
27153	1	S	DJ	
27155	1	AW	DJ	
27161	1	S	J	
27169	1	AG,AL	J	
27179	1	A	J	
27192	1	AL	J	
27194	1	AG	J	
27197	1	O	F	
27234	1	S	J	
27243	1	S	J	
27264	1	O	F	
27308	1	AG	C	
27323	1	O	F	
27331	1	O	F	
27357	1	O	F	
27372	1	S	J	
27387	1	AW	DJ	
27396	1	O	F	
27402	1	O	F	
27414	1	O	F	
27425	1	S	J	
27427	1	A	J	
27454	1	S	C	
27463	1	O	F	
27472	1	O	F	
27487	1	A	J	F
27489	1	O	F	
27501	1	S	J	
27515	1	S	J	
27523	1	AL	J	
27570	1	A	J	
27578	1	O	F	
27581	1	S	C	
27584	1	O	F	
27590	1	O	F	
27602	1	S	C	S
27603	1	S	DJ	
27607	1	O	F	
27656	1	O	F	
27665	1	O	F	
27675	1	A	J	
27683	1	AR	J	
27688	1	AW	C	
27694	1	O	F	
27699	1	SS	J@6C32	
27714	1	S	*	
27741	1	AW	C	
27762	1	S	C	
27770	1	AL	J	
27774	1	S	J	
27801	1	S	J	
27839	1	O	F	
27849	1	A	J	
27863	1	O	F	
27867	1	O	F	
27877	1	S	J	
27889	1	AL	J	
27958	1	O	F	
27966	1	O	F	
27969	1	S	C	F
27994	1	S	D	
28009	1	S	D	
28023	1	O	F	
28040	1	S	J	
28041	1	O	F	
28051	1	S	J	
28055	1	SS	J@6D9A	
28078	1	O	F	
28102	1	S	J	
28114	1	AW	D	
28121	1	S	C	
28126	1	S	C	
28132	1	S	*	
28165	1	S	J	
28185	1	AL	DJ	
28187	1	O	F	
28189	1	S	C	
28192	1	S	DJ	
28195	1	AL	C	
28205	1	S	J	
28207	1	O	F	
28218	1	S	J	
28244	1	S	C	
28246	1	S	J	
28270	1	O	F	
28304	1	A	J	
28325	1	O	F	
28327	1	S	C	
28330	1	AL	C	
28331	1	SS	J@6E29	
28357	1	A	J	
28364	1	S	J	
28369	1	S	J	
28402	1	O	F	
28415	1	O	F	
28418	1	S	J	
28431	1	AR	J	F
28448	1	AG,AL	J	
28450	1	AL	C	
28451	1	AY	DJ	
28465	1	O	F	
28468	1	S	C	
28472	1	O	F	
28479	1	S	J	
28497	1	O	F	
28514	1	S	J	
28536	1	S	C	
28552	1	S	C	
28564	1	S	J	
28577	1	AL	J	
28595	1	AL	J	F
28629	1	O	F	
28635	1	AG	J	
28639	1	S	D	
28641	1	AN	J	
28678	1	O	F	
28699	1	S,AW	DK	
28703	1	S	DJ	
28720	1	O	F	
28734	1	O	F	
28753	1	S	DJ	
28760	1	O	F	
28784	1	O	F	
28796	1	O	F	
28797	1	O	F	
28809	1	S	C	
28818	1	S	DJ	
28825	1	S	DJ	
28844	1	O	F	
28851	1	O	F	
28856	1	O	F	
28888	1	O	F	
28900	1	O	F	
28961	1	A	J	
28982	1	S	J	
29001	1	O	F	
29006	1	S	K	
29017	1	O	F	
29022	1	AL	J	
29028	1	S	DJ	
29029	1	AL	DJ	
29053	1	S	DC	
29061	1	SS	T@7174	
29066	1	S	DC	
29081	1	S	DJ	
29123	1	S	DJ	
29128	1	O	F	
29136	1	S	DJ	
29141	1	S	DJ	
29157	1	S	DJ	
29158	1	S	DJ	
29159	1	AY	F	
29166	1	O	F	
29172	1	O	F	
29197	1	S	DC	
29211	1	A	F	
29240	1	S	J	
29245	1	O	F	
29246	1	O	F	
29256	1	S	C	
29266	1	S	J	
29272	1	O	F	
29277	1	S	J	
29305	1	S	J	
29312	1	A	J	
29346	1	O	F	
29392	1	S	*	
29431	1	S	J	
29483	1	AG	C	
29492	1	AL	J	
29494	1	O	F	
29495	1	O	F	
29502	1	S	J	
29518	1	S	J	
29519	1	AG,AL	C	
29527	1	O	F	
29557	1	S	DJ	
29559	1	S	DJ	
29568	1	O	F	
29678	1	O	F	
29699	1	A	J	
29705	1	S	D	
29785	1	O	F	
29786	1	S	J	
29787	1	AG,AL	J	
29788	1	S	C	
29796	1	S	J	
29808	1	O	F	
29852	1	S	J	
29862	1	S	C	
29864	1	S	J	
29885	1	O	F	
29903	1	S	C	
29922	1	S	C	F
29923	1	S	C	
29926	1	A	J	
29942	1	A	J	
29943	1	S	J	
29956	1	O	K	F
29964	1	S	D	
29973	1	S	DJ	
30050	1	S	J	
30053	1	O	F	
30054	1	O	F	
30072	1	O	F	
30095	1	S	DC	
30133	1	S	C	
30142	1	AL	C	
30164	1	S	C	
30207	1	AW	C	
30208	1	S	D	
30227	1	AL	DJ	
30239	1	SS	D	
30240	1	S	C	
30247	1	O	F	
30249	1	AG	C	
30290	1	S	DJ	
30296	1	AG	DJ	
30306	1	AL	D	
30309	1	O	F	
30310	1	O	F	
30332	1	AL	C	
30338	1	S	DJ	
30344	1	S	C	
30352	1	A	J	
30355	1	S	DJ	
30369	1	A	J	
30388	1	S	DJ	
30406	1	S	K	
30418	1	O	F	
30420	1	S	*	
30428	1	AL	J	
30436	1	S	DJ	
30460	1	S	J	
30465	1	S	J	
30495	1	O	F	
30504	1	AY	D	
30528	1	S	J	
30555	1	S	C	
30556	1	O	F	
30561	1	AG	J	
30563	1	S	J	
30565	1	O	F	
30589	1	O	F	
30596	1	AG	J	
30599	1	AY	DJ	
30606	2	S	D	
30622	1	O	F	
30623	1	S	J	
30629	1	O	F	
30663	1	AG	C	
30675	1	S	C	
30684	1	O	F	
30691	1	AL	C	
30701	1	A	J	
30702	1	AL,AW	F	
30722	1	S	J	
30740	1	S	*	
30765	1	AY	D	
30768	1	O	F	
30813	1	S	C	
30827	1	S	DC	
30857	1	S	DJ	
30860	1	O	F	
30871	1	O	F	
30872	1	O	F	
30879	1	S	J	F
30896	1	O	F	
30925	2	S	D	
30952	1	S	C	
30970	1	S	J	
31001	1	S	J	F
31014	1	S	D	
31018	1	AG	D	
31019	1	S	C	F
31034	1	S	J	
31071	1	S	J	
31073	1	S	J	
31080	1	S	J	
31085	1	S	J	
31104	1	S	C	
31105	1	S	J	
31117	1	O	F	
31142	1	S	J	
31150	1	O	C	
31165	1	O	F	
31167	1	AL	J	
31186	1	S	J	
31207	1	AL	J	
31232	1	O	F	
31237	1	SS	J@7A0E	
31245	1	S	C	
31260	1	S	DJ	
31263	1	S	C	F
31264	1	S	J	
31294	1	S	C	
31302	1	S	DJ	
31382	1	S	DJ	
31383	1	S	DJ	
31431	1	O	F	
31433	1	S	DJ	
31478	1	A	J	
31482	1	AB	J	
31485	1	AB	J	
31487	1	AB	J	
31494	1	AB	J	
31499	1	AB	J	
31505	1	AB	J	
31513	1	A	J	
31515	1	A	J	
31518	1	A	C	
31520	1	A	C	
31526	1	A	J	
31528	1	A	J	
31532	1	A	J	
31558	1	AB	J	
31561	1	S	J	
31563	1	AB,AM	J	
31565	1	AB	J	
31567	1	AB	J	
31568	1	AB	C	
31570	1	AB	J	
31572	1	AB	C	
31574	1	AB	J	
31584	1	AB	J	
31602	1	S	C	
31605	1	AB	D	
31607	1	AB,AL	J	
31627	1	AB	J	
31631	1	AB	C	
31636	1	AB	J	
31637	1	AB	J	
31639	1	AB	J	F
31645	1	AB	J	
31649	1	AB	C	
31661	1	AB	C	
31665	1	AB	J	
31668	1	AB	J	
31678	1	S	C	
31680	1	AB	C	
31681	1	AB	J	
31684	1	AB	J	
31686	1	AB	C	
31687	1	S	C	
31689	1	S	DJ	
31692	1	AG,AL	J	
31705	1	AB	J	
31712	1	S	J	
31713	1	AB	J	F
31716	1	AB	J	F
31721	1	AB	J	F
31735	1	AB,AY	DJ	
31742	1	AB	J	
31751	1	AB	C	
31757	1	AB,AW	C	
31774	1	AB	J	
31777	1	AB	J	
31779	1	AB	J	
31783	1	S	J	
31786	1	S	J	
31787	1	S	DJ	
31799	1	AB	F	
31800	1	AB	J	
31805	1	AB	J	F
31806	1	AB	C	
31807	1	AB	DK	
31811	1	AB	J	
31820	1	AB	J	
31821	1	AB	J	
31840	1	S	C	
31852	1	AB	D	
31854	1	AB	C	
31858	1	O	F	
31859	1	S	J	
31869	1	S	J	
31881	1	S	K	
31890	1	A	C	
31893	1	A	J	
31895	1	A	J	
31903	1	S	J	
31909	1	O	F	
31911	1	AR	C	
31921	1	S	DJ	
31923	1	A	J	
31929	1	AR	C	
31933	1	S	C	
31934	1	S	J	
31945	1	S	DJ	
31946	1	S	J	
31949	1	AR	C	
31957	1	AR	J	
31958	1	AR	C	
31961	1	AR,AY	DJ	
31964	1	S	C	
31966	1	AR	J	
31967	1	AR	J	
31968	1	AR	C	
31970	1	AG,AR,AL	J	
31975	1	AR	J	
31981	1	S	D	
31983	1	AR,AN	J	
31984	1	AR	J	
31995	1	A	C	
32026	1	S	C	
32027	1	S	*	
32051	1	O	F	
32064	1	O	F	
32068	1	O	F	
32085	1	O	F	
32110	1	AW	C	
32113	1	S	C	F
32121	1	S	C	
32137	1	AL	C	
32143	1	AW	C	
32156	1	S	C	
32177	1	O	F	
32232	1	S	C	F
32233	1	O	F	
32244	1	O	F	
32251	1	S	DC	
32277	1	SS	C@7DFC	
32278	2	S	D	
32291	1	S	D	
32299	1	AY	D	
32313	1	S	C	
32317	1	S	C	F
32321	1	O	F	
32323	1	O	F	
32353	1	S	DJ	
32365	1	O	F	
32380	1	O	F	
32386	1	O	C	
32396	1	O	F	
32403	1	AW	C	
32570	1	AL	D	
32590	1	AN	DJ	
32592	1	O	F	
32597	1	O	F	
32622	1	O	F	
32631	1	S	DC	
32646	1	S	C	
32654	1	AL	J	
32686	1	AL	C	
32690	1	O	F	
32696	1	S	DJ	
32697	1	AL	J	
32705	1	S	*	
32745	1	S	C	F
32755	1	AL	D	
32769	1	S	J	
32784	1	O	F	
32858	1	O	F	
32879	1	S	D	
32880	1	S	J	
32894	1	S	J	
32900	1	S	J	
32901	1	S	DJ	
32903	1	S	C	
32907	1	AM	J	
32908	1	AM	J	
32912	1	AM	C	
32915	1	S	D	
32918	1	S	J	
32920	1	AM	J	
32922	1	AM	J	
32923	1	AM	J	
32925	1	AM	J	
32927	1	AM	C	
32929	1	AM	C	
32930	1	AM	J	
32933	1	AM	J	
32935	1	AM	C	
32937	1	S	C	
32938	1	AM	C	
32939	1	AM	C	
32942	1	AG	J	
32943	1	S	J	
32945	1	AM	C	
32946	1	S	C	
32948	1	S	K	
32950	1	AM	C	
32951	1	AM	C	
32954	1	AM	K	
32956	1	AM	C	
32957	1	AM	C	
32963	1	S	J	
32966	1	AM	C	
32972	1	S	J	
32974	1	S	C	
32982	1	AM	C	
32986	1	AM	J	
32987	1	S	J	
32989	1	AM	J	
32990	1	S	C	
32993	1	S	J	
32996	1	S	C	
32997	1	S	J	
33001	1	AM	C	
33004	1	AW	C	
33005	1	AM	C	
33007	1	AM	C	
33008	1	AM	C	
33011	1	AM	J	
33012	1	AM	J	
33014	1	AM	C	
33016	1	AM	C	
33021	1	S	DC	
33026	1	AM	DJ	
33027	1	S	C	
33029	1	S	J	
33030	1	AM	J	
33031	1	AM	C	
33032	1	AM	C	
33033	1	AM	C	
33034	1	S	C	
33036	1	AM	C	
33046	1	AM	J	
33047	1	AM	C	
33050	1	AM	C	
33059	1	S	DJ	
33065	1	S	J	
33067	1	SS,AM	J@8131	
33071	1	AM	J	
33079	1	AM	C	
33081	1	AM	C	
33086	1	AM	J	
33094	1	AM	J	
33099	1	AM	C	
33100	1	AM	J	
33102	1	S	J	
33105	1	AM	C	
33107	1	AM	J	
33108	1	AM	DJ	
33109	1	AM	C	
33125	1	AM	J	
33126	1	AW	J	F
33131	1	AM	J	
33134	1	AM	J	
33136	1	AL,AM	J	
33137	1	AM	J	
33139	1	AM	J	
33140	1	AM	C	
33144	1	AM	J	
33145	1	S	J	
33146	1	S	J	
33151	1	AM,AY	DJ	
33152	1	AM	C	
33155	1	SS,AM	J@817D	
33160	1	AM	C	
33162	1	AM	D	
33167	1	S	C	
33178	1	S	D	
33179	1	AM	J	
33180	1	AG,AM,AL	J	
33181	1	AM	J	
33184	1	AM	D	
33192	1	AM	J	
33193	1	AM	J	
33203	1	AM	DJ	
33206	1	AM	C	
33210	1	S	C	
33213	1	AM	D	
33214	1	AM	C	F
33215	1	AM	C	
33216	1	S	C	F
33218	1	S	DJ	
33219	1	AM	C	
33222	1	AM	C	
33225	1	AM	C	
33229	1	S	DJ	
33231	1	AM	C	
33240	1	AM	DJ	
33242	1	AM	D	
33247	1	AM	DJ	
33260	1	S	C	
33261	1	AL	K	
33268	1	S	D	
33275	1	O	F	
33287	1	A	J	
33288	1	O	F	
33289	1	A	J	
